question_id,hallucination_id,model,injection_type,original_value,injected_value,detected,reason,confidence,total_flags_by_skeptic,total_claims_reviewed
FB_072_05A484DC,FB_072_05A484DC_H1,Llama 3 70B Instruct,large_number,"3,206","2,118",True,"The provided calculation for FY2019 Operating Income Margin uses $2,118 million, not $3,206 million.",high,2,8
FB_073_5495DBB9,FB_073_5495DBB9_H3,Llama 3 70B Instruct,percentage,13.9%,9.9%,False,,,1,8
FB_073_5495DBB9,FB_073_5495DBB9_H2,Llama 3 70B Instruct,dollar_amount,$264 million,$221 million,False,,,1,8
FB_073_5495DBB9,FB_073_5495DBB9_H1,Llama 3 70B Instruct,dollar_amount,$292 million,$207 million,False,,,1,8
FB_074_499976A7,FB_074_499976A7_H2,Llama 3 70B Instruct,dollar_amount,"$8,108 million","$6,078 million",False,,,1,9
FB_074_499976A7,FB_074_499976A7_H1,Llama 3 70B Instruct,dollar_amount,"$7,400 million","$9,948 million",False,,,1,9
FB_075_D5F39BB5,FB_075_D5F39BB5_H2,Llama 3 70B Instruct,dollar_amount,"$59,431 million","$38,256 million",False,,,1,3
FB_075_D5F39BB5,FB_075_D5F39BB5_H1,Llama 3 70B Instruct,dollar_amount,"$53,189 million","$41,694 million",False,,,1,3
FB_076_1BF5949C,FB_076_1BF5949C_H3,Llama 3 70B Instruct,dollar_amount,"$194,579 million","$124,200 million",True,"The revenue figure seems suspiciously round, especially considering the precision of other figures in the output.",medium,3,6
FB_076_1BF5949C,FB_076_1BF5949C_H2,Llama 3 70B Instruct,dollar_amount,"$21,643 million","$27,991 million",True,"The average PP&E calculation seems incorrect, as the average of $27,991 million and $23,135 million would be $25,563 million, not $22,389 million.",high,3,6
FB_076_1BF5949C,FB_076_1BF5949C_H1,Llama 3 70B Instruct,dollar_amount,"$22,389 million","$29,388 million",True,"The average PP&E calculation seems incorrect, as the average of $27,991 million and $23,135 million would be $25,563 million, not $22,389 million.",high,3,6
FB_077_6547C156,FB_077_6547C156_H3,Llama 3 70B Instruct,dollar_amount,"$3,100 million","$2,148 million",False,,,1,6
FB_077_6547C156,FB_077_6547C156_H2,Llama 3 70B Instruct,dollar_amount,"$2,500 million","$3,128 million",False,,,1,6
FB_077_6547C156,FB_077_6547C156_H1,Llama 3 70B Instruct,dollar_amount,"$128,000 million","$78,204 million",True,"The reported total assets for FY2020 seem suspiciously low compared to FY2021 and FY2022, which are relatively close in value. A 69% increase in total assets from FY2020 to FY2021 is unusual and warrants further investigation.",medium,1,6
FB_078_F8A3C776,FB_078_F8A3C776_H2,Llama 3 70B Instruct,dollar_amount,$3.0 billion,$2.0 billion,False,,,1,6
FB_078_F8A3C776,FB_078_F8A3C776_H1,Llama 3 70B Instruct,dollar_amount,$2.0 billion,$1.4 billion,False,,,1,6
FB_079_C8770283,FB_079_C8770283_H3,Llama 3 70B Instruct,dollar_amount,$0.50 ,$0.68 ,True,"The claim seems suspicious because Q2 FY2021 is not a correct period for dividend payment. Q2 FY2021 is a quarter, not a specific dividend payment period.",medium,2,5
FB_079_C8770283,FB_079_C8770283_H2,Llama 3 70B Instruct,dollar_amount,$0.50 ,$0.69 ,True,"The claim seems suspicious because Q2 FY2021 is not a correct period for dividend payment. Q2 FY2021 is a quarter, not a specific dividend payment period.",medium,2,5
FB_079_C8770283,FB_079_C8770283_H1,Llama 3 70B Instruct,dollar_amount,$1.98 ,$1.25 ,False,,,2,5
FB_081_4E1CC3D9,FB_081_4E1CC3D9_H2,Llama 3 70B Instruct,large_number,"48,123,456","63,263,625",False,,,2,9
FB_081_4E1CC3D9,FB_081_4E1CC3D9_H1,Llama 3 70B Instruct,large_number,"9,876,543","12,416,701",True,"This figure is not present in the original data and seems to be an incorrect calculation. The correct count for M. Scott McCarty is 12,416,701.",high,2,9
FB_082_4FFC55E4,FB_082_4FFC55E4_H2,Llama 3 70B Instruct,dollar_amount,"$1,059 million","$1,334 million",False,,,1,7
FB_082_4FFC55E4,FB_082_4FFC55E4_H1,Llama 3 70B Instruct,dollar_amount,$30 million,$37 million,False,,,1,7
FB_083_62A760DF,FB_083_62A760DF_H3,Llama 3 70B Instruct,dollar_amount,"$2,972 million","$3,586 million",True,"Inconsistency in reported Total Current Liabilities value, which is $3,586 million in the SUPPORTING DATA section.",high,2,6
FB_083_62A760DF,FB_083_62A760DF_H2,Llama 3 70B Instruct,dollar_amount,"$2,731 million","$3,712 million",False,,,2,6
FB_083_62A760DF,FB_083_62A760DF_H1,Llama 3 70B Instruct,dollar_amount,"$3,556 million","$2,326 million",False,,,2,6
FB_084_403F35B5,FB_084_403F35B5_H2,Llama 3 70B Instruct,dollar_amount,"$1,205 million",$952 million,True,"The calculation provided in the output shows FCF = $1,755 million - $550 million = $1,205 million, not $952 million.",high,1,9
FB_084_403F35B5,FB_084_403F35B5_H1,Llama 3 70B Instruct,dollar_amount,"$1,205 million",$735 million,False,,,1,9
FB_085_149EBAE9,FB_085_149EBAE9_H3,Llama 3 70B Instruct,dollar_amount,"$1,174 million",$772 million,True,"Inconsistent figure. The calculation for Retention Ratio uses $898 million as Total Cash Dividends Paid, but the initial figure provided is $772 million.",high,2,7
FB_085_149EBAE9,FB_085_149EBAE9_H2,Llama 3 70B Instruct,dollar_amount,"$1,174 million",$898 million,False,,,2,7
FB_085_149EBAE9,FB_085_149EBAE9_H1,Llama 3 70B Instruct,dollar_amount,"$1,905 million","$1,353 million",True,"Internal inconsistency. The calculation is incorrect, and the figures do not add up.",high,2,7
FB_086_889F46BB,FB_086_889F46BB_H3,Llama 3 70B Instruct,dollar_amount,"$93,775 million","$70,366 million",False,,,1,6
FB_086_889F46BB,FB_086_889F46BB_H2,Llama 3 70B Instruct,dollar_amount,"$16,676 million","$22,612 million",False,,,1,6
FB_086_889F46BB,FB_086_889F46BB_H1,Llama 3 70B Instruct,dollar_amount,"$14,714 million","$8,873 million",True,"The year-over-year change in Net Income from FY2020 to FY2021 seems unusual, with a 135% increase. This is a significant jump and may indicate an error or inaccuracy.",medium,1,6
FB_087_99FD2FB2,FB_087_99FD2FB2_H3,Llama 3 70B Instruct,percentage,81.1%,70.3%,True,"The Gross Margin Percentage is identical for both FY2020 and FY2021, which seems unlikely given the different revenue and COGS figures.",medium,2,8
FB_087_99FD2FB2,FB_087_99FD2FB2_H2,Llama 3 70B Instruct,dollar_amount,"$15,157 million","$20,998 million",False,,,2,8
FB_087_99FD2FB2,FB_087_99FD2FB2_H1,Llama 3 70B Instruct,dollar_amount,"$67,427 million","$84,991 million",True,"The calculated Gross Profit seems suspiciously high compared to the Total Revenue of $82,584 million in FY2020.",high,2,8
FB_088_DD231ABD,FB_088_DD231ABD_H3,Llama 3 70B Instruct,dollar_amount,"$94,943 million","$130,473 million",True,"The reported total revenue seems suspiciously precise compared to other figures, which are rounded to the nearest million.",medium,2,7
FB_088_DD231ABD,FB_088_DD231ABD_H2,Llama 3 70B Instruct,dollar_amount,"$15,120 million","$19,470 million",False,,,2,7
FB_088_DD231ABD,FB_088_DD231ABD_H1,Llama 3 70B Instruct,dollar_amount,"$14,230 million","$18,618 million",False,,,2,7
FB_089_CF6163C6,FB_089_CF6163C6_H2,Llama 3 70B Instruct,dollar_amount,$2.35 ,$3.05 ,False,,,2,5
FB_089_CF6163C6,FB_089_CF6163C6_H1,Llama 3 70B Instruct,percentage,22.8%,31.6%,False,,,2,5
FB_090_72CFB567,FB_090_72CFB567_H3,Llama 3 70B Instruct,dollar_amount,"$46,211 million","$62,980 million",True,"The calculation is incorrect, as it subtracts a larger number ($62,980 million) from a smaller number ($49,097 million), which would result in a negative growth rate, not 4.06%.",high,2,6
FB_090_72CFB567,FB_090_72CFB567_H2,Llama 3 70B Instruct,dollar_amount,"$34,678 million","$48,060 million",True,"The calculation is incorrect, as it subtracts a larger number ($48,060 million) from a smaller number ($36,544 million), which would result in a negative growth rate, not 5.38%.",high,2,6
FB_090_72CFB567,FB_090_72CFB567_H1,Llama 3 70B Instruct,dollar_amount,"$34,678 million","$40,543 million",True,"The calculation is incorrect, as it subtracts a larger number ($48,060 million) from a smaller number ($36,544 million), which would result in a negative growth rate, not 5.38%.",high,2,6
FB_091_82F6C167,FB_091_82F6C167_H3,Llama 3 70B Instruct,dollar_amount,"$3,694 million","$4,690 million",True,"The reported revenue figure seems suspiciously round, especially compared to the other reported figures which have more decimal places.",medium,1,3
FB_091_82F6C167,FB_091_82F6C167_H2,Llama 3 70B Instruct,dollar_amount,"$3,650 million","$2,388 million",False,,,1,3
FB_091_82F6C167,FB_091_82F6C167_H1,Llama 3 70B Instruct,dollar_amount,"$3,580 million","$2,481 million",False,,,1,3
FB_092_1FF70EDD,FB_092_1FF70EDD_H1,Llama 3 70B Instruct,dollar_amount,$13.0 billion,$16.9 billion,True,"The figure seems suspiciously precise, and the lack of additional financial metrics provided raises concerns about the accuracy of the claim.",medium,1,1
FB_093_3013F02B,FB_093_3013F02B_H1,Llama 3 70B Instruct,dollar_amount,"$3,500 million","$4,412 million",True,"The figure seems suspiciously precise, with an unusual number of digits. It's uncommon for cash proceeds to be reported with such exactness.",medium,1,1
FB_094_62DF77C2,FB_094_62DF77C2_H3,Llama 3 70B Instruct,dollar_amount,"$24,000 million","$32,304 million",True,"Inconsistent sales figure, $24,000 million is mentioned later in the supporting data section",high,3,10
FB_094_62DF77C2,FB_094_62DF77C2_H2,Llama 3 70B Instruct,percentage,19.87%,26.36%,True,"Inconsistent with the supporting data section, which mentions 19.87%",high,3,10
FB_094_62DF77C2,FB_094_62DF77C2_H1,Llama 3 70B Instruct,percentage,19.87%,25.10%,True,"Inconsistent with the supporting data section, which mentions 19.87%",high,3,10
FB_095_25B2B23C,FB_095_25B2B23C_H2,Llama 3 70B Instruct,dollar_amount,"$14,170 million","$9,112 million",False,,,1,5
FB_095_25B2B23C,FB_095_25B2B23C_H1,Llama 3 70B Instruct,dollar_amount,"$4,020 million","$5,399 million",False,,,1,5
FB_096_3F49DA9A,FB_096_3F49DA9A_H3,Llama 3 70B Instruct,dollar_amount,"$3,478,000 million","$2,632,855 million",False,,,1,5
FB_096_3F49DA9A,FB_096_3F49DA9A_H2,Llama 3 70B Instruct,dollar_amount,"$208,000 million","$126,259 million",False,,,1,5
FB_096_3F49DA9A,FB_096_3F49DA9A_H1,Llama 3 70B Instruct,large_number,"3,000","1,899",True,"The figure seems suspiciously round and lacks precision, especially considering the importance of accurate share count in financial calculations.",medium,1,5
FB_097_2BA7758E,FB_097_2BA7758E_H2,Llama 3 70B Instruct,percentage,76.8%,69.6%,True,"The reported gross margin for FY2021 is suspiciously close to the FY2020 gross margin (77.0%). It is unusual for a company's gross margin to remain almost unchanged from one year to the next, especially considering the potential impact of economic fluctuations and market changes.",medium,2,10
FB_097_2BA7758E,FB_097_2BA7758E_H1,Llama 3 70B Instruct,percentage,76.8%,70.4%,True,"The reported gross margin for FY2021 is suspiciously close to the FY2020 gross margin (77.0%). It is unusual for a company's gross margin to remain almost unchanged from one year to the next, especially considering the potential impact of economic fluctuations and market changes.",medium,2,10
FB_098_7154A728,FB_098_7154A728_H2,Llama 3 70B Instruct,dollar_amount,"$1,000 million",$801 million,False,,,1,4
FB_098_7154A728,FB_098_7154A728_H1,Llama 3 70B Instruct,dollar_amount,"$8,640 million","$12,001 million",True,"The total net income figure seems suspiciously precise, with an unusual number of digits. Financial reports often round numbers to the nearest hundred million or billion.",medium,1,4
FB_099_6BE111D5,FB_099_6BE111D5_H3,Llama 3 70B Instruct,dollar_amount,$23 million,$18 million,True,"VaR of $18 million seems suspiciously low for a large financial institution like JPMorgan Chase, especially considering the total trading revenue of $6,231 million in the same quarter.",medium,1,4
FB_099_6BE111D5,FB_099_6BE111D5_H2,Llama 3 70B Instruct,dollar_amount,"$7,500 million","$6,231 million",False,,,1,4
FB_099_6BE111D5,FB_099_6BE111D5_H1,Llama 3 70B Instruct,dollar_amount,"$7,200 million","$9,150 million",False,,,1,4
FB_100_6814F36E,FB_100_6814F36E_H2,Llama 3 70B Instruct,dollar_amount,"$1,748 million","$1,172 million",True,"The calculation for average inventory uses $1,748 million as the inventory at end of FY2019, but the initial statement claims it to be $1,172 million, which is inconsistent.",high,3,6
FB_100_6814F36E,FB_100_6814F36E_H1,Llama 3 70B Instruct,dollar_amount,"$1,698 million","$2,011 million",True,"The average inventory calculation is incorrect, as it uses the inconsistent inventory figure of $1,748 million.",high,3,6
FB_101_79109208,FB_101_79109208_H2,Llama 3 70B Instruct,dollar_amount,"$45,200 million","$37,987 million",True,"The calculation for Average Total Assets uses $37,987 million as Total Assets FY2019, which is inconsistent with the reported $45,200 million.",high,3,6
FB_101_79109208,FB_101_79109208_H1,Llama 3 70B Instruct,dollar_amount,"$46,800 million","$64,022 million",True,"The calculation for Average Total Assets uses $37,987 million as Total Assets FY2019, which is inconsistent with the reported $45,200 million.",high,3,6
FB_102_F5764A3D,FB_102_F5764A3D_H2,Llama 3 70B Instruct,dollar_amount,"$22,189 million","$16,467 million",True,"The reported FY2021 net working capital seems suspiciously precise compared to the supporting data, which has varying levels of precision.",medium,1,6
FB_102_F5764A3D,FB_102_F5764A3D_H1,Llama 3 70B Instruct,dollar_amount,"$12,242 million","$14,968 million",False,,,1,6
FB_103_98E6E9E2,FB_103_98E6E9E2_H2,Llama 3 70B Instruct,dollar_amount,"$65,398 million","$90,117 million",True,"Inconsistent with later reported FY2020 Total Revenue: $65,398 million",high,2,5
FB_103_98E6E9E2,FB_103_98E6E9E2_H1,Llama 3 70B Instruct,dollar_amount,"$67,045 million","$87,879 million",True,"Inconsistent with later reported FY2020 Total Revenue: $65,398 million",high,2,5
FB_104_AE0FFD33,FB_104_AE0FFD33_H3,Llama 3 70B Instruct,dollar_amount,"$1,479 million",$952 million,False,,,1,3
FB_104_AE0FFD33,FB_104_AE0FFD33_H2,Llama 3 70B Instruct,dollar_amount,"$1,379 million","$1,050 million",True,"The figure seems suspiciously precise compared to the other reported figures, which are rounded to the nearest million.",medium,1,3
FB_104_AE0FFD33,FB_104_AE0FFD33_H1,Llama 3 70B Instruct,dollar_amount,"$1,295 million","$1,084 million",True,"The figure seems suspiciously precise compared to the other reported figures, which are rounded to the nearest million.",medium,1,3
FB_105_61DCE693,FB_105_61DCE693_H3,Llama 3 70B Instruct,dollar_amount,"$12,865 million","$8,743 million",True,Revenue figure used in the calculation seems inconsistent with the reported FY2019 Total Revenue figure.,medium,2,9
FB_105_61DCE693,FB_105_61DCE693_H2,Llama 3 70B Instruct,dollar_amount,"$13,165 million","$17,790 million",True,"Revenue figure seems unusually high compared to FY2018 and FY2020 figures, and the year-over-year change is not plausible for a stable company like MGM Resorts.",high,2,9
FB_105_61DCE693,FB_105_61DCE693_H1,Llama 3 70B Instruct,percentage,19.74%,12.12%,False,,,2,9
FB_106_EB0A9203,FB_106_EB0A9203_H2,Llama 3 70B Instruct,dollar_amount,$2 million,$1 million,True,"The total dividend payment of $1 million seems suspiciously low for a large-cap company like MGM Resorts International, especially considering the declared dividend per share is $0.01.",medium,1,3
FB_107_B17259C6,FB_107_B17259C6_H2,Llama 3 70B Instruct,dollar_amount,$394 million,$532 million,False,,,1,6
FB_107_B17259C6,FB_107_B17259C6_H1,Llama 3 70B Instruct,dollar_amount,$96 million,$59 million,False,,,1,6
FB_108_8E72B311,FB_108_8E72B311_H2,Llama 3 70B Instruct,dollar_amount,"$1,158 million",$793 million,True,"The numerator and denominator do not match the calculation. Adjusted EBIT is $1,158 million and Interest Expense is $438 million, which would result in a ratio of 2.65, not 2.64.",high,1,7
FB_108_8E72B311,FB_108_8E72B311_H1,Llama 3 70B Instruct,dollar_amount,$410 million,$301 million,False,,,1,7
FB_109_F3781DA6,FB_109_F3781DA6_H2,Llama 3 70B Instruct,dollar_amount,"$6,324 million","$4,868 million",False,,,1,5
FB_109_F3781DA6,FB_109_F3781DA6_H1,Llama 3 70B Instruct,dollar_amount,$251 million,$210 million,False,,,1,5
FB_110_74F7847F,FB_110_74F7847F_H2,Llama 3 70B Instruct,dollar_amount,"$1,500 million","$1,210 million",True,"Inconsistent with the primary metric which states total short-term investments are $1,210 million",high,2,4
FB_110_74F7847F,FB_110_74F7847F_H1,Llama 3 70B Instruct,dollar_amount,$900 million,$730 million,True,Inconsistent with the primary metric which states U.S. Treasury Bills are $730 million,high,2,4
FB_111_A4B199F5,FB_111_A4B199F5_H3,Llama 3 70B Instruct,dollar_amount,"$24,060 million","$15,037 million",False,,,1,3
FB_111_A4B199F5,FB_111_A4B199F5_H2,Llama 3 70B Instruct,dollar_amount,"$23,198 million","$19,557 million",False,,,1,3
FB_111_A4B199F5,FB_111_A4B199F5_H1,Llama 3 70B Instruct,dollar_amount,"$23,674 million","$28,477 million",True,"The reported FY2014 COGS seems suspiciously high compared to FY2015 and FY2016 figures, which are significantly lower. A 47% drop in COGS from FY2014 to FY2015 and another 23% drop from FY2015 to FY2016 is unusual and warrants further investigation.",high,1,3
FB_112_2DC55A31,FB_112_2DC55A31_H2,Llama 3 70B Instruct,dollar_amount,"$51,000 million","$41,918 million",False,,,0,6
FB_112_2DC55A31,FB_112_2DC55A31_H1,Llama 3 70B Instruct,dollar_amount,"$48,000 million","$28,845 million",False,,,0,6
FB_113_30E7F266,FB_113_30E7F266_H2,Llama 3 70B Instruct,large_number,"13,500","17,859",True,"Total Revenue is reported as USD 17,859 million when calculating the unadjusted EBITDA percentage margin, but USD 13,500 million is used as the total revenue in the supporting data. This inconsistency raises concerns.",high,2,5
